最新价,涨跌幅,成交量,成交额,最高,最低,今开,指数代码,指数名称,category
1604.19,-0.44,44343074.0,28959290321.0,1633.45,1601.58,1616.99,H11042,AMAC建筑,中证系列指数
2994.29,-0.46,32728538.0,28044311467.0,3055.22,2993.23,3047.63,932076,全指地产,中证系列指数
11516.87,-0.46,63487021.0,60585071938.0,11688.94,11516.17,11565.07,H30269,红利低波,中证系列指数
791.45,-0.47,19384969.0,14230026927.0,800.04,790.72,795.27,931248,油气资源,中证系列指数
3015.59,-0.49,43481296.0,33056943771.0,3075.5,3014.06,3066.73,931775,房地产,中证系列指数
1157.72,-0.49,25933379.0,25529043351.1,1179.88,1157.72,1165.72,931233,港股通央企红利,中证系列指数
1637.41,-0.5,45188802.0,33467830288.0,1669.76,1636.82,1665.13,H11047,AMAC地产,中证系列指数
5613.16,-0.51,53210400.0,256926551584.0,5634.69,5481.68,5569.16,931461,电子50,中证系列指数
11018.15,-0.51,66618965.0,65145752891.0,11182.33,11018.15,11067.94,H50040,上红低波,中证系列指数
2829.91,-0.51,88784748.0,463183516200.0,2841.41,2771.36,2817.55,H30318,科技传媒通信150,中证系列指数
2227.56,-0.51,28707041.0,26359428711.0,2246.36,2222.86,2238.33,932536,航运发展,中证系列指数
1777.81,-0.51,18252346.0,15712907789.0,1801.61,1775.24,1785.01,930781,中证影视,中证系列指数
2514.7,-0.52,43481028.0,80629277160.0,2545.6,2492.71,2527.55,H30061,AMAC通用,中证系列指数
6807.06,-0.52,27103457.0,91077380312.0,6868.91,6795.67,6813.81,931167,先进制造100,中证系列指数
1585.76,-0.53,17171644.0,13488714126.6,1642.4,1583.74,1616.45,930709,香港证券,中证系列指数
9822.66,-0.54,41175923.0,169666333207.0,9904.53,9691.65,9875.69,H30257,500信息,中证系列指数
18991.42,-0.55,46340844.0,74165915728.0,19135.74,18915.98,19109.87,H30373,百发100,中证系列指数
8963.27,-0.55,64782424.0,62193726801.0,9104.17,8963.27,9007.33,H50042,上红价值,中证系列指数
1297.52,-0.55,18846712.0,20317741268.5,1317.84,1297.48,1306.07,931722,国新港股通央企红利,中证系列指数
9570.8,-0.55,125583564.0,261302964309.0,9648.38,9479.15,9582.96,932085,全指通信行业,中证系列指数
4739.6,-0.56,38970839.0,86969009913.0,4786.09,4729.34,4737.37,932368,800现金流,中证系列指数
40951.68,-0.57,40374665.0,106761308384.0,41236.23,40814.67,41157.36,H30359,转型成长,中证系列指数
1484.66,-0.57,37371412.0,46989929773.0,1506.73,1480.34,1498.94,950105,上证证券,中证系列指数
1501.35,-0.59,32070774.0,53778187691.0,1522.03,1499.84,1516.74,950096,上海国企,中证系列指数
1052.92,-0.6,26274897.0,29876431416.8,1081.14,1052.92,1063.05,H11146,港股通内地金融,中证系列指数
9264.63,-0.6,76854109.0,331790609136.0,9294.08,9064.08,9224.87,930652,CS电子,中证系列指数
3425.55,-0.6,22362228.0,59715115758.0,3446.6,3393.79,3437.39,950107,380创新,中证系列指数
4012.81,-0.61,53459462.0,145637459151.0,4044.94,3985.66,4031.72,H30062,AMAC专用,中证系列指数
9557.46,-0.64,64328653.0,61760897337.0,9696.26,9557.46,9600.69,H30270,红利价值,中证系列指数
2679.5,-0.66,38414244.0,50514816493.0,2724.96,2679.39,2710.74,950082,上海改革,中证系列指数
5263.03,-0.66,382898334.0,974048000704.4,5294.95,5214.98,5282.48,H30552,沪港深通TMT,中证系列指数
3199.32,-0.66,228451220.0,452924580547.0,3226.43,3190.81,3226.43,H50046,180反向,中证系列指数
2480.23,-0.68,33705932.0,188059318096.0,2484.86,2435.3,2475.85,H50039,上证TMT,中证系列指数
3648.56,-0.69,82027156.0,296987192044.0,3665.32,3592.6,3633.04,930648,CS智消费,中证系列指数
1726.17,-0.7,9081745.0,102896314945.0,1735.42,1703.71,1723.31,950228,智选科创价值50,中证系列指数
1912.23,-0.7,67399072.0,255254439945.5,1922.31,1888.56,1913.06,931583,SHS数字经济,中证系列指数
1689.85,-0.7,6499726.0,4204439402.0,1707.27,1685.81,1701.48,H30045,AMAC服装,中证系列指数
1306.19,-0.73,351938947.0,831194066158.0,1319.28,1300.3,1318.26,H30083,300反向,中证系列指数
4511.03,-0.74,33897271.0,181688617643.0,4558.9,4454.95,4520.79,H30535,互联网,中证系列指数
975.32,-0.74,351938947.0,831194066158.0,985.09,970.92,984.33,H30404,300日报酬反向,中证系列指数
1909.01,-0.78,46045440.0,97080466812.0,1921.22,1895.4,1920.76,H30372,中证安全,中证系列指数
999.15,-0.79,4078525.0,2431455794.0,1011.75,994.99,1007.56,H30052,AMAC石化,中证系列指数
2102.75,-0.79,16362244.0,32899626007.0,2121.19,2095.65,2111.03,H50035,沪智交通,中证系列指数
4605.33,-0.8,59757037.0,248883114784.0,4622.92,4525.16,4589.73,930850,智能制造,中证系列指数
3954.29,-0.82,11516750.0,9691289230.2,4027.76,3952.82,3991.96,930792,HK银行,中证系列指数
1737.13,-0.82,11536114.0,20811072988.0,1762.7,1726.25,1757.63,931234,长三角示范区50,中证系列指数
7703.86,-0.83,58146486.0,48340153511.0,7873.04,7703.86,7761.75,H30022,800银行,中证系列指数
3707.86,-0.84,34587797.0,114355065147.0,3776.54,3681.86,3743.11,930986,金融科技,中证系列指数
25865.41,-0.85,24343779.0,29473660472.0,26133.03,25749.26,26124.4,930734,360互联+,中证系列指数
872.52,-0.86,37347491.0,56166065560.0,880.95,869.47,878.8,931480,线上消费,中证系列指数
1629.11,-0.9,17296160.0,23919517311.0,1649.72,1619.04,1646.78,931672,风电产业,中证系列指数
6918.22,-0.9,42517056.0,30408272083.0,7086.51,6918.22,6979.96,H50027,沪金融红,中证系列指数
7342.22,-0.91,83901148.0,99454837207.0,7468.91,7342.22,7382.25,930740,300红利低波,中证系列指数
8013.18,-0.91,217699384.0,686063829766.0,8044.75,7897.44,8038.15,932084,全指信息行业,中证系列指数
1266.62,-0.93,10646578.0,22300669729.2,1282.72,1262.74,1278.65,931456,中国教育,中证系列指数
13074.95,-0.93,39281241.0,35320277991.0,13381.76,13074.54,13198.59,931039,银行AH,中证系列指数
1688.97,-0.96,14364439.0,99317795592.0,1706.77,1671.49,1706.77,932357,专精特新100,中证系列指数
4957.81,-0.97,7243158.0,15763014874.0,5009.63,4931.89,4998.5,H30067,AMAC仪表,中证系列指数
1698.67,-1.0,45295335.0,66144602888.0,1718.08,1694.69,1709.12,931023,北京50,中证系列指数
2760.83,-1.03,9214111.0,10563618083.0,2796.61,2755.13,2793.84,930720,CS互医疗,中证系列指数
2713.32,-1.06,36969578.0,66796716017.0,2746.7,2706.79,2745.8,H50038,沪智慧城,中证系列指数
5584.66,-1.1,34556364.0,188830071775.0,5598.2,5469.35,5551.39,H50017,沪信息业,中证系列指数
4931.75,-1.11,19559471.0,19284766916.6,5029.96,4929.59,4997.14,930914,港股通高股息,中证系列指数
2211.98,-1.13,26057267.0,174761670642.0,2237.93,2166.43,2202.29,931071,人工智能,中证系列指数
2447.6,-1.19,5496292.0,64040399740.0,2453.09,2392.6,2437.07,950180,科创AI,中证系列指数
1623.39,-1.21,36917334.0,66009404917.0,1645.57,1618.89,1645.41,930701,CS京津冀,中证系列指数
5709.17,-1.22,19559471.0,17644597488.9,5826.65,5706.27,5786.23,930915,港股通高股息CNY,中证系列指数
5177.16,-1.23,37490264.0,46221393766.0,5233.43,5169.55,5195.13,H30366,高息策略,中证系列指数
1243.9,-1.26,14056433.0,64833530006.0,1250.24,1225.89,1250.24,950253,国新科创国企,中证系列指数
2206.34,-1.27,19984354.0,167836398098.8,2220.51,2168.34,2203.37,931487,SHS人工智能50,中证系列指数
5037.69,-1.32,27133065.0,182610858798.0,5080.29,4944.2,5033.86,930713,CS人工智,中证系列指数
1317.87,-1.34,19085048.0,18842206480.0,1339.14,1315.71,1333.4,H11049,AMAC文体,中证系列指数
1556.7,-1.34,12111805.0,73506252759.0,1573.38,1537.82,1573.38,950222,沪专精特新,中证系列指数
318.88,-1.34,228451220.0,452924580547.0,324.32,317.17,324.32,H50047,180反两,中证系列指数
4979.7,-1.41,13776482.0,129900258490.0,4994.74,4843.41,4924.94,H50008,180信息,中证系列指数
1050.71,-1.42,43542810.0,124967955192.0,1064.78,1044.86,1064.78,932094,软件开发,中证系列指数
3895.47,-1.43,141702233.0,316224256790.0,3930.22,3861.51,3927.84,H11044,AMAC信息,中证系列指数
17617.99,-1.46,16749631.0,42896711334.0,17869.78,17580.76,17741.52,931021,家电龙头,中证系列指数
3334.83,-1.46,2104725.0,1218801510.1,3367.76,3313.76,3353.62,CESG10,中华博彩指数,中证系列指数
17396.73,-1.5,24401726.0,88344667448.0,17663.04,17290.64,17651.27,H30202,软件指数,中证系列指数
6350.82,-1.5,28720199.0,130867693594.0,6416.25,6281.95,6413.5,930851,云计算,中证系列指数
7247.55,-1.51,16983528.0,72624895295.0,7359.27,7206.9,7359.27,930601,中证软件,中证系列指数
3441.89,-1.51,32717015.0,151390489122.9,3491.23,3406.53,3471.56,931470,SHS云计算,中证系列指数
12480.48,-1.57,25269963.0,53526591605.0,12650.69,12449.07,12581.08,930697,家用电器,中证系列指数
8767.22,-1.57,67677378.0,178836155685.0,8896.97,8721.74,8896.58,H30182,计算机,中证系列指数
1795.8,-1.62,43147159.0,36905460480.0,1824.84,1793.65,1820.52,H11043,AMAC交运,中证系列指数
8448.77,-1.64,29485623.0,115635851602.0,8575.28,8403.77,8575.28,930651,CS计算机,中证系列指数
1514.95,-1.71,33630308.0,233905210912.0,1524.33,1491.63,1519.83,931582,数字经济,中证系列指数
1628.98,-1.77,19320328.0,67628544018.0,1652.55,1618.07,1652.55,931247,中证信创,中证系列指数
1607.67,-1.79,44907390.0,39395607336.0,1633.06,1605.77,1632.2,H30171,运输指数,中证系列指数
3369.75,-1.83,30551972.0,131768700744.0,3421.07,3325.11,3400.34,931469,云计算50,中证系列指数
1684.8,-1.88,4927183.0,39270642198.0,1712.19,1667.94,1712.19,950357,科创专精特新,中证系列指数
3552.6,-1.95,30358279.0,86826815058.0,3613.08,3527.09,3613.08,930902,中证数据,中证系列指数
4451.05,-2.09,0.0,,4559.7,4393.17,4554.55,931790,中韩半导体,中证系列指数
2496.51,-2.12,2981756.0,1246289646.0,2555.13,2491.4,2550.18,H30047,AMAC木材,中证系列指数
3032.46,-2.2,21610142.0,107312182891.0,3076.79,3013.82,3076.79,932359,国新国企人工智能,中证系列指数
1107.72,-2.29,20999501.0,155109466415.0,1114.11,1086.04,1112.11,932087,集成电路,中证系列指数
2136.67,-2.42,35286957.0,140692598360.0,2157.68,2115.79,2157.68,931529,国企数字经济,中证系列指数
8645.32,-2.61,26564826.0,190160743475.0,8709.14,8492.56,8709.14,H30184,半导体,中证系列指数
11446.77,-2.65,20897139.0,161609045238.0,11519.66,11230.21,11511.58,990001,中华半导体芯片,中证系列指数
1876.33,-2.66,6414723.0,75899340697.0,1890.17,1834.06,1888.82,950162,科创芯片设计,中证系列指数
1204.99,-2.66,27433100.0,28810596242.0,1232.61,1202.6,1232.61,930716,CS物流,中证系列指数
2998.18,-2.7,19738161.0,161873312305.0,3015.85,2941.61,3014.83,H30007,芯片产业,中证系列指数
3892.62,-2.79,15831426.0,155701343354.0,3918.95,3814.14,3913.88,932066,半导体行业精选,中证系列指数
1749.98,-2.89,4420447.0,37960794863.0,1786.24,1728.62,1786.24,950125,科创半导体材料设备,中证系列指数
4157.99,-3.25,7824846.0,44601196459.0,4245.01,4113.02,4245.01,931743,半导体材料设备,中证系列指数
4025.06,-3.36,6884480.0,14279719120.7,4055.06,3932.09,4031.05,931842,半导体15USD,中证系列指数
4631.33,-3.48,6884480.0,101857212506.0,4661.96,4523.18,4643.73,931793,半导体15,中证系列指数
2501.46,-3.78,3345948.0,4767781076.0,2591.84,2498.19,2591.84,H30050,AMAC印刷,中证系列指数
4128.02,-4.2,9674271.0,98107578339.0,4196.4,4059.39,4196.4,931865,中证半导,中证系列指数
